n_constituents,precision,seed,class,fpr,tpr
32,W1A4,1,q,0.010233717986325191,0.20032948586781177
32,W1A4,1,q,0.010635449574860113,0.2063411011682542
32,W1A4,1,q,0.01105295141126021,0.212961382965857
32,W1A4,1,q,0.011486842567375536,0.21935544401231802
32,W1A4,1,q,0.011937766417144358,0.22406309164967184
32,W1A4,1,q,0.012406391590588319,0.23111960392796638
32,W1A4,1,q,0.012893412965257143,0.23918261294219062
32,W1A4,1,q,0.013399552696593384,0.2458785297345138
32,W1A4,1,q,0.01392556128874462,0.2523777443132282
32,W1A4,1,q,0.014472218707411343,0.2583256477491468
32,W1A4,1,q,0.015040335536380237,0.26395915306677736
32,W1A4,1,q,0.015630754179458157,0.2693503356368571
32,W1A4,1,q,0.016244350109588655,0.27543184874641513
32,W1A4,1,q,0.016882033167003627,0.2814521315199454
32,W1A4,1,q,0.017544748908334597,0.2880042799397638
32,W1A4,1,q,0.018233480008684404,0.29624673586108596
32,W1A4,1,q,0.018949247718738217,0.30275568227396876
32,W1A4,1,q,0.019693113379074218,0.3110884579859027
32,W1A4,1,q,0.0204661799939199,0.3184806129255545
32,W1A4,1,q,0.021269593866686896,0.32682731798663067
32,W1A4,1,q,0.022104546299710218,0.3352542164395435
32,W1A4,1,q,0.022972275360711513,0.34176957281605386
32,W1A4,1,q,0.02387406771860647,0.34911230878972815
32,W1A4,1,q,0.024811260551377678,0.3569984940952683
32,W1A4,1,q,0.025785243528842736,0.36451349206761474
32,W1A4,1,q,0.026797460873256896,0.3722572900592934
32,W1A4,1,q,0.02784941350080644,0.379801299270452
32,W1A4,1,q,0.02894266124716749,0.38757471159273693
32,W1A4,1,q,0.03007882518043099,0.39521979859340833
32,W1A4,1,q,0.03125959000482278,0.4036022826345407
32,W1A4,1,q,0.032486706558783746,0.4106168561600953
32,W1A4,1,q,0.03376199441111337,0.4177386943389636
32,W1A4,1,q,0.035087344559027116,0.4261404708008808
32,W1A4,1,q,0.03646472223212745,0.43455673753540913
32,W1A4,1,q,0.03789616980644716,0.4444323310136265
32,W1A4,1,q,0.03938380983288489,0.4528910463206806
32,W1A4,1,q,0.04092984818452438,0.4613947337857582
32,W1A4,1,q,0.04253657732750387,0.46900559008850246
32,W1A4,1,q,0.0442063797202853,0.47621910077227964
32,W1A4,1,q,0.04594173134636476,0.48538208077329204
32,W1A4,1,q,0.047745205385661266,0.4928300779675909
32,W1A4,1,q,0.04961947603002903,0.5021545554222099
32,W1A4,1,q,0.051567322448549634,0.5098677639481306
32,W1A4,1,q,0.05359163290848515,0.5180344381901544
32,W1A4,1,q,0.055695409058001306,0.5259874093048794
32,W1A4,1,q,0.05788177037701274,0.5345581974842719
32,W1A4,1,q,0.06015395880274833,0.5421526232803939
32,W1A4,1,q,0.06251534353689711,0.5503685503685504
32,W1A4,1,q,0.06496942604146118,0.558513027550411
32,W1A4,1,q,0.06751984523072502,0.5664272422910638
32,W1A4,1,q,0.07017038286703822,0.5746316167549735
32,W1A4,1,q,0.07292496916841444,0.5840846869273036
32,W1A4,1,q,0.07578768863625922,0.5928999165345631
32,W1A4,1,q,0.07876278611187056,0.6014105205157464
32,W1A4,1,q,0.0818546730706902,0.608491454301651
32,W1A4,1,q,0.08506793416364153,0.6159378509231999
32,W1A4,1,q,0.08840733401525062,0.6232831923631975
32,W1A4,1,q,0.09187782428863331,0.6335964230571038
32,W1A4,1,q,0.09548455102782294,0.6434114616916449
32,W1A4,1,q,0.09923286228832545,0.6521161924387731
32,W1A4,1,q,0.10312831606721848,0.6605508901124756
32,W1A4,1,q,0.10717668854455034,0.6699096457160973
32,W1A4,1,q,0.11138398264826183,0.6791630340017437
32,W1A4,1,q,0.11575643695533035,0.6880356892568794
32,W1A4,1,q,0.12030053494233242,0.6960648331616074
32,W1A4,1,q,0.1250230145991456,0.7038155097783564
32,W1A4,1,q,0.12993087842004145,0.712341711685549
32,W1A4,1,q,0.13503140378698722,0.7208171524361476
32,W1A4,1,q,0.14033215376054847,0.7290663234215505
32,W1A4,1,q,0.14584098829439862,0.7369962284989231
32,W1A4,1,q,0.15156607589006013,0.7445113735436316
32,W1A4,1,q,0.15751590570916213,0.7525758896726639
32,W1A4,1,q,0.16369930016117018,0.760323373226599
32,W1A4,1,q,0.17012542798525893,0.7680715048340406
32,W1A4,1,q,0.1768038178457205,0.7760176262354265
32,W1A4,1,q,0.18374437246107247,0.7835856384243481
32,W1A4,1,q,0.19095738328780967,0.7905801696124277
32,W1A4,1,q,0.19845354578058033,0.7980241772459435
32,W1A4,1,q,0.20624397525140925,0.8058447186779312
32,W1A4,1,q,0.21434022335148545,0.8123563446144091
32,W1A4,1,q,0.22275429519995563,0.819152730443053
32,W1A4,1,q,0.23149866718511608,0.8258500435919791
32,W1A4,1,q,0.24058630546440668,0.8327455021003408
32,W1A4,1,q,0.25003068519063215,0.8386915650684138
32,W1A4,1,q,0.2598458104929247,0.8449512562415789
32,W1A4,1,q,0.2700462352420682,0.8508426678834319
32,W1A4,1,q,0.28064708463098387,0.8576433569172408
32,W1A4,1,q,0.29166407760237006,0.8639525542557622
32,W1A4,1,q,0.3031135501567576,0.8699036783535027
32,W1A4,1,q,0.3150124795755328,0.8767752221825567
32,W1A4,1,q,0.3273785095948577,0.8826186890703019
32,W1A4,1,q,0.34022997656780646,0.8883054608861061
32,W1A4,1,q,0.35358593665351756,0.8939327890940795
32,W1A4,1,q,0.3674661940736688,0.900055480700642
32,W1A4,1,q,0.3818913304781854,0.9059998414837125
32,W1A4,1,q,0.3968827354637158,0.9118436764967239
32,W1A4,1,q,0.4124626382901348,0.9170500152488453
32,W1A4,1,q,0.4286541408420925,0.9221883173496077
32,W1A4,1,q,0.4454812518844989,0.9274787984465404
32,W1A4,1,q,0.46296892266272677,0.9328089086153603
32,W1A4,1,q,0.48114308390032545,0.9386145676468257
32,W1A4,1,q,0.500030684249109,0.9438654196718713
32,W1A4,1,q,0.5196597302486197,0.9483038757232306
32,W1A4,1,q,0.5400593278542374,0.9529404771340255
32,W1A4,1,q,0.5612597255954966,0.9577752239042562
32,W1A4,1,q,0.58329235942862,0.9617381310929698
32,W1A4,1,q,0.6061898993497572,0.9659586272489499
32,W1A4,1,q,0.6299862978380694,0.9703376396924784
32,W1A4,1,q,0.6547168402004729,0.9735356906582102
32,W1A4,1,q,0.6804181968927094,0.9776690179915987
32,W1A4,1,q,0.7071284778942997,0.9815724815724816
32,W1A4,1,q,0.7348872892180388,0.9848616945391139
32,W1A4,1,q,0.7637357916378011,0.9877761728907771
32,W1A4,1,q,0.7937167617217543,0.9901719901719902
32,W1A4,1,q,0.8248746552614581,0.992014742014742
32,W1A4,1,q,0.8572556731909324,0.9941224920496278
32,W1A4,1,q,0.8909078300934125,0.9958389474518506
32,W1A4,1,q,0.9258810253973945,0.9977213283664896
32,W1A4,1,q,0.9622271173675134,0.9989300150590473
32,W1A4,1,q,1.0,1.0
32,W1A4,1,W,1e-05,0.00031243514884655884
32,W1A4,1,W,1.039255682936713e-05,0.00033897889698686416
32,W1A4,1,W,1.080052374516254e-05,0.00036656463808811744
32,W1A4,1,W,1.1224505680853058e-05,0.0003952332762956141
32,W1A4,1,W,1.1665131316981961e-05,0.0004250273214748132
32,W1A4,1,W,1.2123054013376529e-05,0.00045599095224496916
32,W1A4,1,W,1.2598952777950285e-05,0.00048817008148720767
32,W1A4,1,W,1.3093533273536095e-05,0.0005216124244241572
32,W1A4,1,W,1.3607528864243332e-05,0.0005563675693721023
32,W1A4,1,W,1.414170170289024e-05,0.0005924870512705435
32,W1A4,1,W,1.4696843861124474e-05,0.0006146641050945353
32,W1A4,1,W,1.5273778503907123e-05,0.000619253626528736
32,W1A4,1,W,1.5873361110102085e-05,0.0006240233127611892
32,W1A4,1,W,1.6496480740980206e-05,0.0006289802362840912
32,W1A4,1,W,1.714406135851972e-05,0.0006341317472251497
32,W1A4,1,W,1.781706319545729e-05,0.0006394854842463552
32,W1A4,1,W,1.851648417912154e-05,0.000645049385870592
32,W1A4,1,W,1.92433614111598e-05,0.0006508317022528808
32,W1A4,1,W,1.999877270535287e-05,0.0006568410074137126
32,W1A4,1,W,2.078383818579755e-05,0.0006630862119526075
32,W1A4,1,W,2.159972194782717e-05,0.0006695765762607566
32,W1A4,1,W,2.244763378413224e-05,0.0006763217242523302
32,W1A4,1,W,2.3328830978641584e-05,0.0006833316576348222
32,W1A4,1,W,2.424462017082331e-05,0.0006891930697807983
32,W1A4,1,W,2.5196359293170134e-05,0.0006891930697807983
32,W1A4,1,W,2.6185459584742327e-05,0.0006891930697807983
32,W1A4,1,W,2.7213387683753087e-05,0.0006891930697807983
32,W1A4,1,W,2.828166780230035e-05,0.0006891930697807983
32,W1A4,1,W,2.9391883986468844e-05,0.0007014382819697941
32,W1A4,1,W,3.054568246515432e-05,0.0007289737207664731
32,W1A4,1,W,3.174477409109193e-05,0.0007575900820180778
32,W1A4,1,W,3.2990936877709426e-05,0.0007873297980737781
32,W1A4,1,W,3.428601863556583e-05,0.0008300522883124665
32,W1A4,1,W,3.563193971228584e-05,0.0008889397817086963
32,W1A4,1,W,3.703069584005141e-05,0.000950138943874626
32,W1A4,1,W,3.848436109487433e-05,0.0010137405209465343
32,W1A4,1,W,3.999509097203661e-05,0.0010976188582611777
32,W1A4,1,W,4.156512558225988e-05,0.0011850463565114416
32,W1A4,1,W,4.319679297334174e-05,0.0012759058809129675
32,W1A4,1,W,4.489251258218608e-05,0.0012889268283074163
32,W1A4,1,W,4.665479882234468e-05,0.001295936331527222
32,W1A4,1,W,4.848626481239078e-05,0.001318751521105704
32,W1A4,1,W,5.0389626250651503e-05,0.001409599088266475
32,W1A4,1,W,5.2367705442046556e-05,0.001504012938719281
32,W1A4,1,W,5.442343548300272e-05,0.001537422897925262
32,W1A4,1,W,5.655986461065002e-05,0.0015459205565393262
32,W1A4,1,W,5.878016072274912e-05,0.0015588191860845015
32,W1A4,1,W,6.10876160750504e-05,0.0015771750188123994
32,W1A4,1,W,6.34856521630521e-05,0.0016217262122122842
32,W1A4,1,W,6.597782479539533e-05,0.0017109398854702367
32,W1A4,1,W,6.856782936641738e-05,0.0017895275277090502
32,W1A4,1,W,7.12595063356841e-05,0.0018537644874700957
32,W1A4,1,W,7.405684692262442e-05,0.001920523112956339
32,W1A4,1,W,7.696399902471151e-05,0.0019899023938779576
32,W1A4,1,W,7.998527336796708e-05,0.002014669869677254
32,W1A4,1,W,8.312514989890632e-05,0.002039647622044463
32,W1A4,1,W,8.638828442740453e-05,0.0020656058931390717
32,W1A4,1,W,8.977951553033314e-05,0.0020738302004801347
32,W1A4,1,W,9.33038717262036e-05,0.002080839273563652
32,W1A4,1,W,9.69665789314552e-05,0.002089523523914881
32,W1A4,1,W,0.00010077306820944618,0.0021046638559689018
32,W1A4,1,W,0.00010472898382363586,0.0021203985320975916
32,W1A4,1,W,0.00010884019160690055,0.0023245735801001393
32,W1A4,1,W,0.00011311278765939213,0.002469642129914946
32,W1A4,1,W,0.00011755310738783699,0.0025454953478517787
32,W1A4,1,W,0.00012216773489967918,0.002688611371166586
32,W1A4,1,W,0.0001269635127659973,0.0028602884668985713
32,W1A4,1,W,0.0001319475521676706,0.0029832136757391055
32,W1A4,1,W,0.00013712724343984008,0.0031558125343630517
32,W1A4,1,W,0.00014251026703029977,0.0033352597158820803
32,W1A4,1,W,0.0001481046048880674,0.003483077995809781
32,W1A4,1,W,0.00015391855229902055,0.0036724629874078304
32,W1A4,1,W,0.00015996073018614878,0.003911982599239054
32,W1A4,1,W,0.0001662400978926612,0.004099846764710922
32,W1A4,1,W,0.00017276596646690346,0.0043578323595089615
32,W1A4,1,W,0.00017954801246878303,0.0045304013348697325
32,W1A4,1,W,0.0001865962923181746,0.004822697579427011
32,W1A4,1,W,0.0001939212572065831,0.004874988513482586
32,W1A4,1,W,0.0002015337685941733,0.004948533621668874
32,W1A4,1,W,0.00020944511431514686,0.005025660269468489
32,W1A4,1,W,0.0002176670253153459,0.005146230063764026
32,W1A4,1,W,0.00022621169304690264,0.005762160790096233
32,W1A4,1,W,0.00023509178754572868,0.006024460428426853
32,W1A4,1,W,0.0002443204762186487,0.006141595074334023
32,W1A4,1,W,0.0002539114433680347,0.006236314942688997
32,W1A4,1,W,0.00026387891048289345,0.006608535070042189
32,W1A4,1,W,0.000274237657326495,0.007787504629946951
32,W1A4,1,W,0.0002850030438518105,0.008270148438445481
32,W1A4,1,W,0.0002961910329772553,0.008706172293780724
32,W1A4,1,W,0.000307818214256508,0.008880282451517375
32,W1A4,1,W,0.0003199018284775064,0.009095595622282383
32,W1A4,1,W,0.00033245979322709383,0.009464296825866483
32,W1A4,1,W,0.0003455107294592218,0.010251292901566626
32,W1A4,1,W,0.0003590739891061055,0.010759645323371304
32,W1A4,1,W,0.00037316968377327516,0.011005027143499563
32,W1A4,1,W,0.00038781871456107194,0.01138269656802491
32,W1A4,1,W,0.0004030428030568051,0.012123398239896261
32,W1A4,1,W,0.0004188645235435271,0.012645993478224414
32,W1A4,1,W,0.0004353073364731892,0.01317299514380138
32,W1A4,1,W,0.00045239562325380536,0.01364969803130711
32,W1A4,1,W,0.00047015472240221294,0.014061427297766889
32,W1A4,1,W,0.0004886109671160327,0.014427994988910935
32,W1A4,1,W,0.0005077917243205403,0.01487539334242337
32,W1A4,1,W,0.0005277254352483538,0.015294890880886813
32,W1A4,1,W,0.0005484416576121015,0.01601764881712778
32,W1A4,1,W,0.0005699711094326076,0.016705849934467283
32,W1A4,1,W,0.0005923457145875806,0.01710034905797255
32,W1A4,1,W,0.0006155986501483508,0.018355503151070054
32,W1A4,1,W,0.0006397643955748423,0.01884645443718292
32,W1A4,1,W,0.0006648787838417263,0.019278261701923996
32,W1A4,1,W,0.0006909790545715645,0.019985236774412322
32,W1A4,1,W,0.0007181039092537349,0.02097049329783104
32,W1A4,1,W,0.0007462935686310129,0.021711637150823103
32,W1A4,1,W,0.0007755898323389002,0.022004810271803864
32,W1A4,1,W,0.0008060361408861345,0.022952660048289757
32,W1A4,1,W,0.0008376776400682916,0.023758784242151595
32,W1A4,1,W,0.0008705612479099857,0.024052087457836525
32,W1A4,1,W,0.0009047357242349293,0.02456663096743306
32,W1A4,1,W,0.0009402517429670132,0.025425642199009266
32,W1A4,1,W,0.0009771619672696182,0.025902940791797537
32,W1A4,1,W,0.0010155211276345682,0.027413489211380846
32,W1A4,1,W,0.001055386103036523,0.028282980156732383
32,W1A4,1,W,0.001096816005273138,0.028830475696565154
32,W1A4,1,W,0.0011398722666160514,0.02982674451995788
32,W1A4,1,W,0.0011846187309026836,0.03060656387012494
32,W1A4,1,W,0.0012311217482038896,0.032127679525421414
32,W1A4,1,W,0.0012794502732078733,0.033128648569715737
32,W1A4,1,W,0.0013296759674662113,0.03431894933380958
32,W1A4,1,W,0.0013818733056536322,0.03531003406521504
32,W1A4,1,W,0.0014361196859990787,0.036936448866882333
32,W1A4,1,W,0.0014924955450518291,0.037805973624183774
32,W1A4,1,W,0.0015510844769528406,0.039040975050646784
32,W1A4,1,W,0.001611973357388157,0.04090280890186182
32,W1A4,1,W,0.0016752524724082155,0.04328965865261934
32,W1A4,1,W,0.0017410156523040153,0.045000681248295565
32,W1A4,1,W,0.0018093604107387166,0.046278982456316536
32,W1A4,1,W,0.0018803880893409146,0.047296642739399965
32,W1A4,1,W,0.0019542040079740535,0.049223944482324276
32,W1A4,1,W,0.002030917620904735,0.051171697128501434
32,W1A4,1,W,0.0021106426791015548,0.05253521129961415
32,W1A4,1,W,0.002193497398905058,0.0542035009253392
32,W1A4,1,W,0.00227960463731898,0.055212022590217284
32,W1A4,1,W,0.002369092074182632,0.056400380607993406
32,W1A4,1,W,0.0024620924014946257,0.05918796092624973
32,W1A4,1,W,0.0025587435201685866,0.06121315956487615
32,W1A4,1,W,0.0026591887445126935,0.06372138124827567
32,W1A4,1,W,0.0027635770147361573,0.0655034211965142
32,W1A4,1,W,0.002872063117797828,0.06756826624559265
32,W1A4,1,W,0.002984807916924324,0.07041521234535814
32,W1A4,1,W,0.003101978590138097,0.0727184406114698
32,W1A4,1,W,0.0032237488781490303,0.07494557644622635
32,W1A4,1,W,0.0033502993419772297,0.07790370003146543
32,W1A4,1,W,0.0034818176306889667,0.07981620599445352
32,W1A4,1,W,0.0036184987596427466,0.08171517534969897
32,W1A4,1,W,0.0037605453996581717,0.08406241026131904
32,W1A4,1,W,0.003908168177536264,0.08710597418217329
32,W1A4,1,W,0.00406158598837698,0.08970166054609802
32,W1A4,1,W,0.0042210263201568985,0.09296183594439524
32,W1A4,1,W,0.0043867255910484985,0.09687497538802585
32,W1A4,1,W,0.00455892949998106,0.09979408347380606
32,W1A4,1,W,0.004737893390963144,0.10291446018651496
32,W1A4,1,W,0.0049238826317067365,0.10715067890236096
32,W1A4,1,W,0.005117173007114605,0.11047530964473368
32,W1A4,1,W,0.005318051128214197,0.1135153998199258
32,W1A4,1,W,0.005526814857144603,0.11726387841092464
32,W1A4,1,W,0.005743773748826581,0.12052362456685262
32,W1A4,1,W,0.005969249509970733,0.1242003134549097
32,W1A4,1,W,0.0062035764761042686,0.12838692444466449
32,W1A4,1,W,0.006447102107323869,0.13137708757209043
32,W1A4,1,W,0.006700187503509584,0.13592665671165574
32,W1A4,1,W,0.006963207939763883,0.13931272135541303
32,W1A4,1,W,0.007236553422869657,0.14384057833851963
32,W1A4,1,W,0.007520629269592407,0.14749277898526467
32,W1A4,1,W,0.007815856707684091,0.15100985928974825
32,W1A4,1,W,0.008122673500479712,0.15603216098496067
32,W1A4,1,W,0.008441534596012984,0.16134775533646023
32,W1A4,1,W,0.008772912801613356,0.16587478674231454
32,W1A4,1,W,0.00911729948498492,0.17017815119168933
32,W1A4,1,W,0.009475205302806537,0.1749196561290476
32,W1A4,1,W,0.009847160957933775,0.18070972295492801
32,W1A4,1,W,0.010233717986325191,0.1862472528436213
32,W1A4,1,W,0.010635449574860113,0.1932037905618838
32,W1A4,1,W,0.01105295141126021,0.19785264477689202
32,W1A4,1,W,0.011486842567375536,0.20290157645277646
32,W1A4,1,W,0.011937766417144358,0.20921795882676356
32,W1A4,1,W,0.012406391590588319,0.21467625057564052
32,W1A4,1,W,0.012893412965257143,0.220384798405794
32,W1A4,1,W,0.013399552696593384,0.22599628854246095
32,W1A4,1,W,0.01392556128874462,0.23180707210797855
32,W1A4,1,W,0.014472218707411343,0.23736442576084957
32,W1A4,1,W,0.015040335536380237,0.2441383351803986
32,W1A4,1,W,0.015630754179458157,0.24990085050799984
32,W1A4,1,W,0.016244350109588655,0.25611251081829106
32,W1A4,1,W,0.016882033167003627,0.2629749329174406
32,W1A4,1,W,0.017544748908334597,0.26882212663349647
32,W1A4,1,W,0.018233480008684404,0.27773901474128054
32,W1A4,1,W,0.018949247718738217,0.2849047573466067
32,W1A4,1,W,0.019693113379074218,0.2916818225327845
32,W1A4,1,W,0.0204661799939199,0.2973897939396337
32,W1A4,1,W,0.021269593866686896,0.3050445103857567
32,W1A4,1,W,0.022104546299710218,0.31243087188549706
32,W1A4,1,W,0.022972275360711513,0.3194644607545759
32,W1A4,1,W,0.02387406771860647,0.32642863980089976
32,W1A4,1,W,0.024811260551377678,0.33338503537255626
32,W1A4,1,W,0.025785243528842736,0.34171094327117857
32,W1A4,1,W,0.026797460873256896,0.3495333070098802
32,W1A4,1,W,0.02784941350080644,0.3580753651382698
32,W1A4,1,W,0.02894266124716749,0.3658013976645712
32,W1A4,1,W,0.03007882518043099,0.3734914734107829
32,W1A4,1,W,0.03125959000482278,0.38066430554226094
32,W1A4,1,W,0.032486706558783746,0.38991483059962495
32,W1A4,1,W,0.03376199441111337,0.3979760770443665
32,W1A4,1,W,0.035087344559027116,0.40727332520927095
32,W1A4,1,W,0.03646472223212745,0.41677036469799944
32,W1A4,1,W,0.03789616980644716,0.42586379706466904
32,W1A4,1,W,0.03938380983288489,0.4347907613008305
32,W1A4,1,W,0.04092984818452438,0.4429289739452255
32,W1A4,1,W,0.04253657732750387,0.4527924186550941
32,W1A4,1,W,0.0442063797202853,0.4622622617266686
32,W1A4,1,W,0.04594173134636476,0.47167768379778835
32,W1A4,1,W,0.047745205385661266,0.480650571397567
32,W1A4,1,W,0.04961947603002903,0.4892848401439518
32,W1A4,1,W,0.051567322448549634,0.49975187123751624
32,W1A4,1,W,0.05359163290848515,0.5093711113238251
32,W1A4,1,W,0.055695409058001306,0.5187188347174848
32,W1A4,1,W,0.05788177037701274,0.5288716769361559
32,W1A4,1,W,0.06015395880274833,0.5389106920647075
32,W1A4,1,W,0.06251534353689711,0.5478223480414173
32,W1A4,1,W,0.06496942604146118,0.5571285461956403
32,W1A4,1,W,0.06751984523072502,0.5689577313341831
32,W1A4,1,W,0.07017038286703822,0.5784242672421754
32,W1A4,1,W,0.07292496916841444,0.5891643534028908
32,W1A4,1,W,0.07578768863625922,0.5998189661006719
32,W1A4,1,W,0.07876278611187056,0.6097090122816653
32,W1A4,1,W,0.0818546730706902,0.6183976261127596
32,W1A4,1,W,0.08506793416364153,0.6283909256245812
32,W1A4,1,W,0.08840733401525062,0.6379147099806504
32,W1A4,1,W,0.09187782428863331,0.6472671213106911
32,W1A4,1,W,0.09548455102782294,0.6582287656518819
32,W1A4,1,W,0.09923286228832545,0.6678792658179555
32,W1A4,1,W,0.10312831606721848,0.6765961520053604
32,W1A4,1,W,0.10717668854455034,0.6872977888389011
32,W1A4,1,W,0.11138398264826183,0.6961512798559857
32,W1A4,1,W,0.11575643695533035,0.7054491456690765
32,W1A4,1,W,0.12030053494233242,0.7161864650138796
32,W1A4,1,W,0.1250230145991456,0.7257816275312672
32,W1A4,1,W,0.12993087842004145,0.7351009859289748
32,W1A4,1,W,0.13503140378698722,0.7452665837082416
32,W1A4,1,W,0.14033215376054847,0.7545898344022207
32,W1A4,1,W,0.14584098829439862,0.7635110558054944
32,W1A4,1,W,0.15156607589006013,0.7710688511405108
32,W1A4,1,W,0.15751590570916213,0.7798429670378358
32,W1A4,1,W,0.16369930016117018,0.7888580453718771
32,W1A4,1,W,0.17012542798525893,0.7970666676814268
32,W1A4,1,W,0.1768038178457205,0.8051306595194793
32,W1A4,1,W,0.18374437246107247,0.8140135924188763
32,W1A4,1,W,0.19095738328780967,0.8216921013291968
32,W1A4,1,W,0.19845354578058033,0.8283717813726429
32,W1A4,1,W,0.20624397525140925,0.8352254235665741
32,W1A4,1,W,0.21434022335148545,0.8432660093806834
32,W1A4,1,W,0.22275429519995563,0.8501005073226764
32,W1A4,1,W,0.23149866718511608,0.856054369675505
32,W1A4,1,W,0.24058630546440668,0.8622953958074088
32,W1A4,1,W,0.25003068519063215,0.8682857533676256
32,W1A4,1,W,0.2598458104929247,0.8734373504355317
32,W1A4,1,W,0.2700462352420682,0.8791614817651
32,W1A4,1,W,0.28064708463098387,0.8850961998659902
32,W1A4,1,W,0.29166407760237006,0.8900153942823701
32,W1A4,1,W,0.3031135501567576,0.8953707930345434
32,W1A4,1,W,0.3150124795755328,0.9005838996841199
32,W1A4,1,W,0.3273785095948577,0.9046041925911745
32,W1A4,1,W,0.34022997656780646,0.9096199865990237
32,W1A4,1,W,0.35358593665351756,0.9142125215738306
32,W1A4,1,W,0.3674661940736688,0.9188666602852493
32,W1A4,1,W,0.3818913304781854,0.92374844452953
32,W1A4,1,W,0.3968827354637158,0.9284387862544271
32,W1A4,1,W,0.4124626382901348,0.933818321049105
32,W1A4,1,W,0.4286541408420925,0.9385660955298172
32,W1A4,1,W,0.4454812518844989,0.9436584665454197
32,W1A4,1,W,0.46296892266272677,0.9484062410261319
32,W1A4,1,W,0.48114308390032545,0.9529625729874606
32,W1A4,1,W,0.500030684249109,0.95772869476415
32,W1A4,1,W,0.5196597302486197,0.9623241121853163
32,W1A4,1,W,0.5400593278542374,0.9669953096582751
32,W1A4,1,W,0.5612597255954966,0.97124533358859
32,W1A4,1,W,0.58329235942862,0.9751507609840145
32,W1A4,1,W,0.6061898993497572,0.979209342394946
32,W1A4,1,W,0.6299862978380694,0.9834402220733225
32,W1A4,1,W,0.6547168402004729,0.9872048198869626
32,W1A4,1,W,0.6804181968927094,0.9904853067866373
32,W1A4,1,W,0.7071284778942997,0.9931463578060687
32,W1A4,1,W,0.7348872892180388,0.9960371398487604
32,W1A4,1,W,0.7637357916378011,0.9974713447143596
32,W1A4,1,W,0.7937167617217543,0.9982387288216713
32,W1A4,1,W,0.8248746552614581,0.9988322006317603
32,W1A4,1,W,0.8572556731909324,0.999195941418589
32,W1A4,1,W,0.8909078300934125,0.9995596822054178
32,W1A4,1,W,0.9258810253973945,0.9997511247248014
32,W1A4,1,W,0.9622271173675134,0.9998851344883699
32,W1A4,1,W,1.0,1.0
32,W1A4,1,Z,1e-05,0.0022991536961260474
32,W1A4,1,Z,1.039255682936713e-05,0.002465971313001141
32,W1A4,1,Z,1.080052374516254e-05,0.002639337469352542
32,W1A4,1,Z,1.1224505680853058e-05,0.00281950923256962
32,W1A4,1,Z,1.1665131316981961e-05,0.003006753761397706
32,W1A4,1,Z,1.2123054013376529e-05,0.0032013487020811026
32,W1A4,1,Z,1.2598952777950285e-05,0.003403582600057054
32,W1A4,1,Z,1.3093533273536095e-05,0.003613755327810994
32,W1A4,1,Z,1.3607528864243332e-05,0.003832178529527598
32,W1A4,1,Z,1.414170170289024e-05,0.004059176083196811
32,W1A4,1,Z,1.4696843861124474e-05,0.004241815148509252
32,W1A4,1,Z,1.5273778503907123e-05,0.004365545422620366
32,W1A4,1,Z,1.5873361110102085e-05,0.004494132813141666
32,W1A4,1,Z,1.6496480740980206e-05,0.004627767989494929
32,W1A4,1,Z,1.714406135851972e-05,0.004766649105960308
32,W1A4,1,Z,1.781706319545729e-05,0.00491098209549954
32,W1A4,1,Z,1.851648417912154e-05,0.00506098097511344
32,W1A4,1,Z,1.92433614111598e-05,0.005216868163186326
32,W1A4,1,Z,1.999877270535287e-05,0.005225966005906428
32,W1A4,1,Z,2.078383818579755e-05,0.005232201795818827
32,W1A4,1,Z,2.159972194782717e-05,0.005238682375922888
32,W1A4,1,Z,2.244763378413224e-05,0.005245417355624759
32,W1A4,1,Z,2.3328830978641584e-05,0.005252416721554393
32,W1A4,1,Z,2.424462017082331e-05,0.005307415945310809
32,W1A4,1,Z,2.5196359293170134e-05,0.005579564489837502
32,W1A4,1,Z,2.6185459584742327e-05,0.005862396411339839
32,W1A4,1,Z,2.7213387683753087e-05,0.006156331093077051
32,W1A4,1,Z,2.828166780230035e-05,0.006461804381484644
32,W1A4,1,Z,2.9391883986468844e-05,0.006659089010155085
32,W1A4,1,Z,3.054568246515432e-05,0.0067140768685710695
32,W1A4,1,Z,3.174477409109193e-05,0.0067712233129224005
32,W1A4,1,Z,3.2990936877709426e-05,0.006830613079974149
32,W1A4,1,Z,3.428601863556583e-05,0.006903928810374259
32,W1A4,1,Z,3.563193971228584e-05,0.0069947995605197195
32,W1A4,1,Z,3.703069584005141e-05,0.007089237504021111
32,W1A4,1,Z,3.848436109487433e-05,0.007187382673489789
32,W1A4,1,Z,3.999509097203661e-05,0.007712118518329217
32,W1A4,1,Z,4.156512558225988e-05,0.008267069764008225
32,W1A4,1,Z,4.319679297334174e-05,0.008843805999832942
32,W1A4,1,Z,4.489251258218608e-05,0.00892235502775873
32,W1A4,1,Z,4.665479882234468e-05,0.00895734970983581
32,W1A4,1,Z,4.848626481239078e-05,0.00899371813205698
32,W1A4,1,Z,5.0389626250651503e-05,0.009031514221529773
32,W1A4,1,Z,5.2367705442046556e-05,0.009070794022307158
32,W1A4,1,Z,5.442343548300272e-05,0.009111615778489677
32,W1A4,1,Z,5.655986461065002e-05,0.009154040020589815
32,W1A4,1,Z,5.878016072274912e-05,0.009242038148284504
32,W1A4,1,Z,6.10876160750504e-05,0.009388663439219892
